timestamp: 25 Apr 2016 16:19:04 | username: nets213 | message: up\
timestamp: 25 Apr 2016 21:01:44 | username: sumitzster | message: right
timestamp: 25 Apr 2016 21:02:01 | username: shoryamantry | message: right
timestamp: 25 Apr 2016 21:02:04 | username: shoryamantry | message: left
timestamp: 25 Apr 2016 21:02:21 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:02:26 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:02:29 | username: shoryamantry | message: down
timestamp: 25 Apr 2016 21:02:39 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:02:44 | username: shoryamantry | message: up
timestamp: 25 Apr 2016 21:02:49 | username: shoryamantry | message: down
timestamp: 25 Apr 2016 21:02:58 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:03:05 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:03:19 | username: shoryamantry | message: left
timestamp: 25 Apr 2016 21:03:28 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:03:47 | username: person57 | message: left
timestamp: 25 Apr 2016 21:03:54 | username: shoryamantry | message: left
timestamp: 25 Apr 2016 21:04:00 | username: aashbrownie | message: right
timestamp: 25 Apr 2016 21:04:01 | username: shoryamantry | message: right
timestamp: 25 Apr 2016 21:04:07 | username: person57 | message: right
timestamp: 25 Apr 2016 21:04:11 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 21:04:16 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 21:04:18 | username: person57 | message: up
timestamp: 25 Apr 2016 21:04:19 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:04:20 | username: person57 | message: down
timestamp: 25 Apr 2016 21:04:22 | username: person57 | message: left
timestamp: 25 Apr 2016 21:04:40 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:04:49 | username: rizikin | message: left
timestamp: 25 Apr 2016 21:05:12 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:05:23 | username: shoryamantry | message: down
timestamp: 25 Apr 2016 21:05:24 | username: shoryamantry | message: left
timestamp: 25 Apr 2016 21:05:59 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:06:16 | username: shoryamantry | message: left
timestamp: 25 Apr 2016 21:06:24 | username: rizikin | message: up
timestamp: 25 Apr 2016 21:06:32 | username: sumitzster | message: right
timestamp: 25 Apr 2016 21:06:54 | username: shoryamantry | message: left
timestamp: 25 Apr 2016 21:07:02 | username: rizikin | message: left
timestamp: 25 Apr 2016 21:07:05 | username: sumitzster | message: right
timestamp: 25 Apr 2016 21:07:07 | username: grahammmmm | message: right
timestamp: 25 Apr 2016 21:07:22 | username: vatsaljayaswal | message: up
timestamp: 25 Apr 2016 21:07:26 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:07:35 | username: shoryamantry | message: up
timestamp: 25 Apr 2016 21:07:35 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 21:07:45 | username: grahammmmm | message: down
timestamp: 25 Apr 2016 21:07:55 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:08:03 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:08:21 | username: grahammmmm | message: right
timestamp: 25 Apr 2016 21:08:22 | username: shoryamantry | message: left
timestamp: 25 Apr 2016 21:08:25 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:08:36 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 21:08:41 | username: grahammmmm | message: down
timestamp: 25 Apr 2016 21:08:44 | username: person57 | message: right
timestamp: 25 Apr 2016 21:08:45 | username: person57 | message: down
timestamp: 25 Apr 2016 21:08:47 | username: person57 | message: up
timestamp: 25 Apr 2016 21:09:09 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:09:12 | username: vatsaljayaswal | message: down
timestamp: 25 Apr 2016 21:09:38 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:09:40 | username: wimbo1111 | message: right
timestamp: 25 Apr 2016 21:10:01 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:10:06 | username: grahammmmm | message: left
timestamp: 25 Apr 2016 21:11:21 | username: shoryamantry | message: up
timestamp: 25 Apr 2016 21:11:23 | username: shoryamantry | message: left
timestamp: 25 Apr 2016 21:11:27 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:11:32 | username: wimbo1111 | message: right
timestamp: 25 Apr 2016 21:11:40 | username: vatsaljayaswal | message: right
timestamp: 25 Apr 2016 21:11:46 | username: sumitzster | message: right
timestamp: 25 Apr 2016 21:11:48 | username: shoryamantry | message: up
timestamp: 25 Apr 2016 21:11:49 | username: wimbo1111 | message: down
timestamp: 25 Apr 2016 21:11:50 | username: shoryamantry | message: left
timestamp: 25 Apr 2016 21:11:52 | username: vatsaljayaswal | message: up
timestamp: 25 Apr 2016 21:11:55 | username: vatsaljayaswal | message: up
timestamp: 25 Apr 2016 21:12:10 | username: vatsaljayaswal | message: up
timestamp: 25 Apr 2016 21:12:12 | username: vatsaljayaswal | message: again
timestamp: 25 Apr 2016 21:12:35 | username: grahammmmm | message: left
timestamp: 25 Apr 2016 21:12:38 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:12:44 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:13:31 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:14:13 | username: grahammmmm | message: right
timestamp: 25 Apr 2016 21:14:13 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:14:26 | username: vatsaljayaswal | message: left
timestamp: 25 Apr 2016 21:14:50 | username: grahammmmm | message: down
timestamp: 25 Apr 2016 21:14:52 | username: grahammmmm | message: left
timestamp: 25 Apr 2016 21:14:52 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:15:51 | username: vatsaljayaswal | message: down
timestamp: 25 Apr 2016 21:15:52 | username: rizikin | message: left
timestamp: 25 Apr 2016 21:15:53 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:16:01 | username: vatsaljayaswal | message: down
timestamp: 25 Apr 2016 21:16:02 | username: rizikin | message: up
timestamp: 25 Apr 2016 21:16:40 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:16:52 | username: wimbo1111 | message: right
timestamp: 25 Apr 2016 21:17:33 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:18:00 | username: rizikin | message: left
timestamp: 25 Apr 2016 21:18:13 | username: vatsaljayaswal | message: left
timestamp: 25 Apr 2016 21:19:52 | username: aashbrownie | message: up
timestamp: 25 Apr 2016 21:19:54 | username: aashbrownie | message: up
timestamp: 25 Apr 2016 21:20:14 | username: aashbrownie | message: up
timestamp: 25 Apr 2016 21:20:21 | username: aashbrownie | message: up
timestamp: 25 Apr 2016 21:20:45 | username: aashbrownie | message: left
timestamp: 25 Apr 2016 21:20:46 | username: aashbrownie | message: left
timestamp: 25 Apr 2016 21:20:47 | username: aashbrownie | message: left
timestamp: 25 Apr 2016 21:21:06 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:21:20 | username: vatsaljayaswal | message: down
timestamp: 25 Apr 2016 21:21:26 | username: wimbo1111 | message: right
timestamp: 25 Apr 2016 21:21:26 | username: wimbo1111 | message: right
timestamp: 25 Apr 2016 21:21:27 | username: wimbo1111 | message: right
timestamp: 25 Apr 2016 21:21:28 | username: wimbo1111 | message: right
timestamp: 25 Apr 2016 21:21:33 | username: vatsaljayaswal | message: up
timestamp: 25 Apr 2016 21:21:37 | username: vatsaljayaswal | message: up
timestamp: 25 Apr 2016 21:21:43 | username: shoryamantry | message: right
timestamp: 25 Apr 2016 21:21:44 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:21:45 | username: shoryamantry | message: left
timestamp: 25 Apr 2016 21:21:50 | username: vatsaljayaswal | message: down
timestamp: 25 Apr 2016 21:22:05 | username: sumitzster | message: right
timestamp: 25 Apr 2016 21:22:08 | username: shoryamantry | message: down
timestamp: 25 Apr 2016 21:22:11 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 21:22:12 | username: shoryamantry | message: right
timestamp: 25 Apr 2016 21:22:13 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:22:15 | username: rizikin | message: left
timestamp: 25 Apr 2016 21:22:20 | username: shoryamantry | message: up
timestamp: 25 Apr 2016 21:22:27 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:22:29 | username: shoryamantry | message: right
timestamp: 25 Apr 2016 21:22:32 | username: shoryamantry | message: left
timestamp: 25 Apr 2016 21:22:48 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 21:22:51 | username: sumitzster | message: up
timestamp: 25 Apr 2016 21:23:08 | username: shoryamantry | message: left
timestamp: 25 Apr 2016 21:23:12 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:23:28 | username: wimbo1111 | message: right
timestamp: 25 Apr 2016 21:23:38 | username: daksong | message: left
timestamp: 25 Apr 2016 21:23:41 | username: rizikin | message: up
timestamp: 25 Apr 2016 21:23:44 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:24:11 | username: daksong | message: left
timestamp: 25 Apr 2016 21:25:25 | username: vatsaljayaswal | message: left
timestamp: 25 Apr 2016 21:25:27 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:25:50 | username: daksong | message: left
timestamp: 25 Apr 2016 21:26:09 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:26:15 | username: grahammmmm | message: down
timestamp: 25 Apr 2016 21:26:16 | username: grahammmmm | message: left
timestamp: 25 Apr 2016 21:26:18 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 21:26:43 | username: sumitzster | message: right
timestamp: 25 Apr 2016 21:26:53 | username: grahammmmm | message: down
timestamp: 25 Apr 2016 21:26:57 | username: aashbrownie | message: up
timestamp: 25 Apr 2016 21:27:03 | username: aashbrownie | message: up
timestamp: 25 Apr 2016 21:27:08 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:27:40 | username: sumitzster | message: up
timestamp: 25 Apr 2016 21:28:27 | username: vatsaljayaswal | message: up
timestamp: 25 Apr 2016 21:28:28 | username: grahammmmm | message: down
timestamp: 25 Apr 2016 21:28:39 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:29:08 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:29:09 | username: grahammmmm | message: down
timestamp: 25 Apr 2016 21:29:43 | username: magictumor | message: left
timestamp: 25 Apr 2016 21:29:49 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:30:16 | username: magictumor | message: down
timestamp: 25 Apr 2016 21:30:27 | username: rizikin | message: up
timestamp: 25 Apr 2016 21:30:39 | username: rizikin | message: left
timestamp: 25 Apr 2016 21:30:41 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:31:15 | username: vatsaljayaswal | message: left
timestamp: 25 Apr 2016 21:31:16 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:31:17 | username: magictumor | message: right
timestamp: 25 Apr 2016 21:31:26 | username: grahammmmm | message: right
timestamp: 25 Apr 2016 21:31:37 | username: magictumor | message: right
timestamp: 25 Apr 2016 21:31:41 | username: grahammmmm | message: down
timestamp: 25 Apr 2016 21:31:48 | username: magictumor | message: graham ur wrong
timestamp: 25 Apr 2016 21:31:53 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:31:56 | username: magictumor | message: down
timestamp: 25 Apr 2016 21:32:09 | username: sumitzster | message: rekt
timestamp: 25 Apr 2016 21:32:14 | username: grahammmmm | message: left
timestamp: 25 Apr 2016 21:32:17 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 21:32:17 | username: magictumor | message: leftt
timestamp: 25 Apr 2016 21:32:20 | username: magictumor | message: left
timestamp: 25 Apr 2016 21:32:26 | username: grahammmmm | message: right
timestamp: 25 Apr 2016 21:32:39 | username: mengster2016 | message: right
timestamp: 25 Apr 2016 21:32:39 | username: magictumor | message: right
timestamp: 25 Apr 2016 21:32:48 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:32:54 | username: magictumor | message: down
timestamp: 25 Apr 2016 21:33:29 | username: grahammmmm | message: down
timestamp: 25 Apr 2016 21:33:32 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:33:41 | username: magictumor | message: down pls
timestamp: 25 Apr 2016 21:33:57 | username: magictumor | message: right
timestamp: 25 Apr 2016 21:34:33 | username: aashbrownie | message: right
timestamp: 25 Apr 2016 21:34:34 | username: magictumor | message: right
timestamp: 25 Apr 2016 21:34:34 | username: sumitzster | message: right
timestamp: 25 Apr 2016 21:35:00 | username: grahammmmm | message: left
timestamp: 25 Apr 2016 21:35:06 | username: sumitzster | message: right
timestamp: 25 Apr 2016 21:35:07 | username: magictumor | message: right
timestamp: 25 Apr 2016 21:35:11 | username: aashbrownie | message: right
timestamp: 25 Apr 2016 21:35:41 | username: magictumor | message: right
timestamp: 25 Apr 2016 21:35:42 | username: sumitzster | message: right
timestamp: 25 Apr 2016 21:36:23 | username: magictumor | message: down
timestamp: 25 Apr 2016 21:36:28 | username: aashbrownie | message: right
timestamp: 25 Apr 2016 21:36:36 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 21:36:37 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 21:36:41 | username: aashbrownie | message: right
timestamp: 25 Apr 2016 21:36:46 | username: rizikin | message: left
timestamp: 25 Apr 2016 21:36:46 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:36:48 | username: rizikin | message: up
timestamp: 25 Apr 2016 21:36:59 | username: sumitzster | message: right
timestamp: 25 Apr 2016 21:37:02 | username: magictumor | message: noo
timestamp: 25 Apr 2016 21:37:03 | username: sumitzster | message: up
timestamp: 25 Apr 2016 21:37:11 | username: aashbrownie | message: down
timestamp: 25 Apr 2016 21:37:15 | username: aashbrownie | message: right
timestamp: 25 Apr 2016 21:37:17 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:37:17 | username: magictumor | message: right
timestamp: 25 Apr 2016 21:37:35 | username: magictumor | message: left
timestamp: 25 Apr 2016 21:37:57 | username: magictumor | message: down
timestamp: 25 Apr 2016 21:38:44 | username: magictumor | message: down
timestamp: 25 Apr 2016 21:38:46 | username: vatsaljayaswal | message: down
timestamp: 25 Apr 2016 21:39:14 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:39:37 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:39:40 | username: wimbo1111 | message: u
timestamp: 25 Apr 2016 21:39:42 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 21:39:54 | username: magictumor | message: left
timestamp: 25 Apr 2016 21:40:19 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:41:14 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:41:20 | username: magictumor | message: left
timestamp: 25 Apr 2016 21:41:28 | username: vatsaljayaswal | message: up
timestamp: 25 Apr 2016 21:41:28 | username: rizikin | message: up
timestamp: 25 Apr 2016 21:41:38 | username: rizikin | message: left
timestamp: 25 Apr 2016 21:41:53 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 21:41:54 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:41:54 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 21:42:04 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 21:42:08 | username: wimbo1111 | message: down
timestamp: 25 Apr 2016 21:42:09 | username: sumitzster | message: up
timestamp: 25 Apr 2016 21:42:16 | username: ionianhetairoi | message: start9
timestamp: 25 Apr 2016 21:42:21 | username: wimbo1111 | message: down
timestamp: 25 Apr 2016 21:42:31 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:42:36 | username: mengster2016 | message: start9
timestamp: 25 Apr 2016 21:42:38 | username: ionianhetairoi | message: up
timestamp: 25 Apr 2016 21:42:39 | username: mengster2016 | message: right
timestamp: 25 Apr 2016 21:42:44 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:42:45 | username: wimbo1111 | message: down
timestamp: 25 Apr 2016 21:43:05 | username: ionianhetairoi | message: left
timestamp: 25 Apr 2016 21:43:06 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:43:15 | username: magictumor | message: lef
timestamp: 25 Apr 2016 21:43:16 | username: magictumor | message: left
timestamp: 25 Apr 2016 21:43:38 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:44:05 | username: magictumor | message: left
timestamp: 25 Apr 2016 21:44:07 | username: magictumor | message: right
timestamp: 25 Apr 2016 21:44:10 | username: ionianhetairoi | message: down
timestamp: 25 Apr 2016 21:44:24 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:44:26 | username: ionianhetairoi | message: up
timestamp: 25 Apr 2016 21:44:35 | username: magictumor | message: down
timestamp: 25 Apr 2016 21:44:57 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:45:01 | username: sumitzster | message: jk down
timestamp: 25 Apr 2016 21:45:04 | username: magictumor | message: ayy
timestamp: 25 Apr 2016 21:45:05 | username: ionianhetairoi | message: down
timestamp: 25 Apr 2016 21:45:07 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:45:11 | username: rizikin | message: left
timestamp: 25 Apr 2016 21:45:18 | username: sumitzster | message: up
timestamp: 25 Apr 2016 21:45:20 | username: rizikin | message: down
timestamp: 25 Apr 2016 21:45:33 | username: sumitzster | message: left
timestamp: 25 Apr 2016 21:45:36 | username: rizikin | message: left
timestamp: 25 Apr 2016 21:45:47 | username: wimbo1111 | message: right
timestamp: 25 Apr 2016 21:45:48 | username: wimbo1111 | message: right
timestamp: 25 Apr 2016 21:45:49 | username: sumitzster | message: right
timestamp: 25 Apr 2016 21:45:50 | username: magictumor | message: right
timestamp: 25 Apr 2016 21:46:05 | username: sumitzster | message: up
timestamp: 25 Apr 2016 21:46:07 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 21:46:13 | username: grahammmmm | message: left
timestamp: 25 Apr 2016 21:46:16 | username: grahammmmm | message: down
timestamp: 25 Apr 2016 21:46:19 | username: magictumor | message: down
timestamp: 25 Apr 2016 21:46:19 | username: ionianhetairoi | message: anarchy
timestamp: 25 Apr 2016 21:46:24 | username: magictumor | message: democracy
timestamp: 25 Apr 2016 21:46:27 | username: sumitzster | message: right
timestamp: 25 Apr 2016 21:46:32 | username: rizikin | message: start9
timestamp: 25 Apr 2016 21:46:38 | username: magictumor | message: up
timestamp: 25 Apr 2016 21:46:39 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:46:41 | username: magictumor | message: uppp
timestamp: 25 Apr 2016 21:46:42 | username: sumitzster | message: up
timestamp: 25 Apr 2016 21:46:47 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 21:46:49 | username: ionianhetairoi | message: up
timestamp: 25 Apr 2016 21:46:49 | username: grahammmmm | message: down
timestamp: 25 Apr 2016 21:46:51 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:46:53 | username: rizikin | message: up
timestamp: 25 Apr 2016 21:47:03 | username: ionianhetairoi | message: right kappa
timestamp: 25 Apr 2016 21:47:06 | username: magictumor | message: its happening
timestamp: 25 Apr 2016 21:47:06 | username: sumitzster | message: rekt
timestamp: 25 Apr 2016 21:47:10 | username: magictumor | message: left
timestamp: 25 Apr 2016 21:47:10 | username: grahammmmm | message: right
timestamp: 25 Apr 2016 21:47:14 | username: sumitzster | message: 3 more minutes, pls
timestamp: 25 Apr 2016 21:47:19 | username: sumitzster | message: stall
timestamp: 25 Apr 2016 21:47:20 | username: grahammmmm | message: noo
timestamp: 25 Apr 2016 21:47:22 | username: grahammmmm | message: left
timestamp: 25 Apr 2016 21:47:26 | username: magictumor | message: we need to win
timestamp: 25 Apr 2016 21:47:29 | username: ionianhetairoi | message: down
timestamp: 25 Apr 2016 21:47:32 | username: grahammmmm | message: down
timestamp: 25 Apr 2016 21:47:32 | username: rizikin | message: left
timestamp: 25 Apr 2016 21:47:35 | username: magictumor | message: up
timestamp: 25 Apr 2016 21:47:41 | username: sumitzster | message: up
timestamp: 25 Apr 2016 21:47:45 | username: grahammmmm | message: right
timestamp: 25 Apr 2016 21:47:56 | username: magictumor | message: wtf
timestamp: 25 Apr 2016 21:48:01 | username: sumitzster | message: the end is near
timestamp: 25 Apr 2016 21:48:02 | username: wimbo1111 | message: dow
timestamp: 25 Apr 2016 21:48:02 | username: ionianhetairoi | message: down
timestamp: 25 Apr 2016 21:48:03 | username: rizikin | message: down
timestamp: 25 Apr 2016 21:48:05 | username: grahammmmm | message: down
timestamp: 25 Apr 2016 21:48:06 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:48:06 | username: wimbo1111 | message: down
timestamp: 25 Apr 2016 21:48:09 | username: vatsaljayaswal | message: down
timestamp: 25 Apr 2016 21:48:17 | username: grahammmmm | message: right
timestamp: 25 Apr 2016 21:48:19 | username: sumitzster | message: rekt
timestamp: 25 Apr 2016 21:48:23 | username: rizikin | message: nooooo
timestamp: 25 Apr 2016 21:48:24 | username: wimbo1111 | message: dow
timestamp: 25 Apr 2016 21:48:26 | username: vatsaljayaswal | message: rekt
timestamp: 25 Apr 2016 21:48:26 | username: wimbo1111 | message: down
timestamp: 25 Apr 2016 21:48:29 | username: vatsaljayaswal | message: rekt
timestamp: 25 Apr 2016 21:48:29 | username: grahammmmm | message: downnnnnn
timestamp: 25 Apr 2016 21:48:31 | username: vatsaljayaswal | message: rekt
timestamp: 25 Apr 2016 21:48:32 | username: wimbo1111 | message: rekt
timestamp: 25 Apr 2016 21:48:32 | username: magictumor | message: we did it
timestamp: 25 Apr 2016 21:48:33 | username: wimbo1111 | message: rekt
timestamp: 25 Apr 2016 21:48:34 | username: sumitzster | message: gg
timestamp: 25 Apr 2016 21:48:39 | username: rizikin | message: ggwp
timestamp: 25 Apr 2016 21:48:40 | username: vatsaljayaswal | message: ok
timestamp: 25 Apr 2016 21:48:42 | username: vatsaljayaswal | message: new gam
timestamp: 25 Apr 2016 21:48:51 | username: sumitzster | message: 7pm let's play
timestamp: 25 Apr 2016 21:48:52 | username: vatsaljayaswal | message: anyone listening
timestamp: 25 Apr 2016 21:49:07 | username: sumitzster | message: lol
timestamp: 25 Apr 2016 21:49:13 | username: vatsaljayaswal | message: can i log hours after the game ends, that is the real question
timestamp: 25 Apr 2016 21:49:20 | username: magictumor | message: ez
timestamp: 25 Apr 2016 21:49:24 | username: wimbo1111 | message: do it
timestamp: 25 Apr 2016 21:49:24 | username: magictumor | message: lol
timestamp: 25 Apr 2016 21:49:26 | username: ionianhetairoi | message: lol
timestamp: 25 Apr 2016 21:49:26 | username: magictumor | message: you wont
timestamp: 25 Apr 2016 21:49:45 | username: wimbo1111 | message: no balls
timestamp: 25 Apr 2016 21:50:30 | username: ionianhetairoi | message: !raffle
timestamp: 25 Apr 2016 21:51:34 | username: rizikin | message: kappa
timestamp: 25 Apr 2016 21:51:48 | username: mengster2016 | message: whattt
timestamp: 25 Apr 2016 22:57:07 | username: ionianhetairoi | message: hi nets213
timestamp: 25 Apr 2016 22:57:55 | username: ionianhetairoi | message: up
timestamp: 25 Apr 2016 22:58:18 | username: unicornfurys | message: up
timestamp: 25 Apr 2016 22:58:27 | username: ionianhetairoi | message: wait i'm a dumbass
timestamp: 25 Apr 2016 22:58:38 | username: unicornfurys | message: who is ionianhetairoi
timestamp: 25 Apr 2016 22:58:50 | username: ionianhetairoi | message: a dumbass
timestamp: 25 Apr 2016 22:59:05 | username: unicornfurys | message: fate zero fan?
timestamp: 25 Apr 2016 22:59:15 | username: unicornfurys | message: down
timestamp: 25 Apr 2016 22:59:15 | username: ionianhetairoi | message: ofcourse
timestamp: 25 Apr 2016 22:59:22 | username: unicornfurys | message: left
timestamp: 25 Apr 2016 22:59:23 | username: unicornfurys | message: right
timestamp: 25 Apr 2016 22:59:33 | username: unicornfurys | message: up
timestamp: 25 Apr 2016 22:59:37 | username: unicornfurys | message: mother of
timestamp: 25 Apr 2016 22:59:40 | username: ionianhetairoi | message: start9
timestamp: 25 Apr 2016 22:59:49 | username: unicornfurys | message: down3
timestamp: 25 Apr 2016 22:59:55 | username: unicornfurys | message: down
timestamp: 25 Apr 2016 22:59:57 | username: ionianhetairoi | message: left
timestamp: 25 Apr 2016 23:00:04 | username: unicornfurys | message: why are you a mod
timestamp: 25 Apr 2016 23:00:13 | username: unicornfurys | message: make me a mod
timestamp: 25 Apr 2016 23:00:15 | username: unicornfurys | message: oh yes
timestamp: 25 Apr 2016 23:00:16 | username: nets213 | message: you are
timestamp: 25 Apr 2016 23:00:17 | username: unicornfurys | message: oh baby
timestamp: 25 Apr 2016 23:00:20 | username: ionianhetairoi | message: wtf why are you a mod
timestamp: 25 Apr 2016 23:00:21 | username: unicornfurys | message: here we go boys
timestamp: 25 Apr 2016 23:00:25 | username: nets213 | message: we have to make people mods so that you can repeatedly send messages
timestamp: 25 Apr 2016 23:00:28 | username: unicornfurys | message: yes
timestamp: 25 Apr 2016 23:00:30 | username: unicornfurys | message: tsm
timestamp: 25 Apr 2016 23:00:32 | username: ionianhetairoi | message: tsm
timestamp: 25 Apr 2016 23:00:37 | username: nets213 | message: otherwise twitch will prevent you from sending something like "up up up" because it thinks it's spam
timestamp: 25 Apr 2016 23:00:40 | username: ionianhetairoi | message: #tsmwin
timestamp: 25 Apr 2016 23:00:44 | username: unicornfurys | message: #clgwin
timestamp: 25 Apr 2016 23:01:05 | username: eternal_hots | message: up
timestamp: 25 Apr 2016 23:01:14 | username: ionianhetairoi | message: #aphromoocarrieddoubliftistrash
timestamp: 25 Apr 2016 23:01:19 | username: ionianhetairoi | message: up
timestamp: 25 Apr 2016 23:01:22 | username: unicornfurys | message: #stixaayy
timestamp: 25 Apr 2016 23:01:30 | username: eternal_hots | message: lol wesley
timestamp: 25 Apr 2016 23:01:31 | username: ionianhetairoi | message: up
timestamp: 25 Apr 2016 23:01:31 | username: unicornfurys | message: #vulwin
timestamp: 25 Apr 2016 23:01:38 | username: unicornfurys | message: who is eternal_hots
timestamp: 25 Apr 2016 23:01:39 | username: spacedstations | message: ayy
timestamp: 25 Apr 2016 23:01:42 | username: ionianhetairoi | message: #m5win
timestamp: 25 Apr 2016 23:01:47 | username: ionianhetairoi | message: right
timestamp: 25 Apr 2016 23:01:49 | username: unicornfurys | message: left
timestamp: 25 Apr 2016 23:01:52 | username: eternal_hots | message: up
timestamp: 25 Apr 2016 23:01:52 | username: eternal_hots | message: left
timestamp: 25 Apr 2016 23:01:53 | username: eternal_hots | message: up
timestamp: 25 Apr 2016 23:01:53 | username: unicornfurys | message: left
timestamp: 25 Apr 2016 23:01:54 | username: eternal_hots | message: left
timestamp: 25 Apr 2016 23:01:55 | username: unicornfurys | message: left
timestamp: 25 Apr 2016 23:01:56 | username: ionianhetairoi | message: left
timestamp: 25 Apr 2016 23:01:57 | username: eternal_hots | message: wait are you in this class??
timestamp: 25 Apr 2016 23:02:02 | username: unicornfurys | message: nope
timestamp: 25 Apr 2016 23:02:08 | username: unicornfurys | message: :^)
timestamp: 25 Apr 2016 23:02:09 | username: ionianhetairoi | message: right
timestamp: 25 Apr 2016 23:02:11 | username: unicornfurys | message: down
timestamp: 25 Apr 2016 23:02:15 | username: ionianhetairoi | message: left
timestamp: 25 Apr 2016 23:02:18 | username: unicornfurys | message: down
timestamp: 25 Apr 2016 23:02:22 | username: eternal_hots | message: it's tony lol
timestamp: 25 Apr 2016 23:02:22 | username: ionianhetairoi | message: right
timestamp: 25 Apr 2016 23:02:25 | username: unicornfurys | message: ohhh
timestamp: 25 Apr 2016 23:02:26 | username: unicornfurys | message: of course
timestamp: 25 Apr 2016 23:02:28 | username: unicornfurys | message: hots
timestamp: 25 Apr 2016 23:02:29 | username: ionianhetairoi | message: up
timestamp: 25 Apr 2016 23:02:30 | username: eternal_hots | message: heroes of the storm account
timestamp: 25 Apr 2016 23:02:32 | username: eternal_hots | message: wait no
